Genmodel_ID,Maker,Genmodel,Trim,Year,Price,Gas_emission,Fuel_type,Engine_size,Power,Unit
57_10,Mazda,Mazda2,21.5 (115bhp) Sport Nav 5d,2016,15940,117,Petrol,1496,115.0,bhp
57_10,Mazda,Mazda2,21.5 (115bhp) Sport Nav 5d,2016,16040,117,Petrol,1496,115.0,bhp
57_10,Mazda,Mazda2,21.5 (75bhp) SE 5d,2016,11940,110,Petrol,1496,75.0,bhp
57_10,Mazda,Mazda2,21.5 (75bhp) SE 5d,2016,12140,110,Petrol,1496,75.0,bhp
57_10,Mazda,Mazda2,21.5 (75bhp) SE-L 5d,2016,12940,110,Petrol,1496,75.0,bhp
57_10,Mazda,Mazda2,21.5 (75bhp) SE-L 5d,2016,13140,110,Petrol,1496,75.0,bhp
57_10,Mazda,Mazda2,2Red Edition SkyActiv-G 90ps 5d,2016,14940,105,Petrol,1496,88.7688,bhp
57_10,Mazda,Mazda2,2SkyActiv-G 115ps GT Sport 5d,2016,16780,117,Petrol,1496,113.4268,bhp
57_10,Mazda,Mazda2,2SkyActiv-G 90ps GT 5d,2016,16200,105,Petrol,1496,88.7688,bhp
57_10,Mazda,Mazda2,21.5 (115bhp) Sport Nav (Leather) 5d,2017,17120,117,Petrol,1496,115.0,bhp
57_10,Mazda,Mazda2,21.5 (115bhp) Sport Nav (Leather) 5d,2017,17280,117,Petrol,1496,115.0,bhp
57_10,Mazda,Mazda2,21.5 (115bhp) Sport Nav 5d,2017,15880,117,Petrol,1496,115.0,bhp
57_10,Mazda,Mazda2,21.5 (115bhp) Sport Nav 5d,2017,16040,117,Petrol,1496,115.0,bhp
57_10,Mazda,Mazda2,21.5 (75bhp) SE 5d,2017,12500,110,Petrol,1496,75.0,bhp
57_10,Mazda,Mazda2,21.5 (75bhp) SE 5d,2017,12540,110,Petrol,1496,75.0,bhp
57_10,Mazda,Mazda2,21.5 (75bhp) SE-L 5d,2017,13500,110,Petrol,1496,75.0,bhp
57_10,Mazda,Mazda2,21.5 (75bhp) SE-L 5d,2017,13540,110,Petrol,1496,75.0,bhp
57_10,Mazda,Mazda2,2Red Edition SkyActiv-G 90ps 5d,2017,14800,105,Petrol,1496,88.7688,bhp
57_10,Mazda,Mazda2,2Red Edition SkyActiv-G 90ps 5d,2017,14940,105,Petrol,1496,88.7688,bhp
57_10,Mazda,Mazda2,2SkyActiv-G 115ps GT Sport 5d,2017,16780,117,Petrol,1496,113.4268,bhp
57_10,Mazda,Mazda2,2SkyActiv-G 115ps GT Sport Nav+ 5d,2017,16875,127,Petrol,1496,113.4268,bhp
57_10,Mazda,Mazda2,2SkyActiv-G 75ps SE+ 5d,2017,13075,111,Petrol,1496,73.974,bhp
57_10,Mazda,Mazda2,2SkyActiv-G 75ps SE-L+ 5d,2017,13875,111,Petrol,1496,73.974,bhp
57_10,Mazda,Mazda2,2SkyActiv-G 90ps GT 5d,2017,16200,105,Petrol,1496,88.7688,bhp
57_10,Mazda,Mazda2,2SkyActiv-G 90ps GT Sport Nav+ 5d,2017,16275,111,Petrol,1496,88.7688,bhp
57_10,Mazda,Mazda2,2SkyActiv-G 90ps SE-L Nav+ 5d,2017,14675,111,Petrol,1496,88.7688,bhp
57_10,Mazda,Mazda2,2SkyActiv-G 90ps SE-L Nav+ auto 5d,2017,15975,118,Petrol,1496,88.7688,bhp
57_10,Mazda,Mazda2,2SkyActiv-G 90ps Sport Black+ 5d,2017,15775,111,Petrol,1496,88.7688,bhp
57_10,Mazda,Mazda2,2SkyActiv-G 90ps Sport Nav+ 5d,2017,15475,111,Petrol,1496,88.7688,bhp
57_10,Mazda,Mazda2,2SkyActiv-G 90ps Sport Nav+ auto 5d,2017,16775,118,Petrol,1496,88.7688,bhp
57_10,Mazda,Mazda2,2SkyActiv-G 90ps Tech Edition 5d,2017,14800,105,Petrol,1496,88.7688,bhp
57_10,Mazda,Mazda2,21.5 (115bhp) Sport Nav 5d,2018,15880,117,Petrol,1496,115.0,bhp
57_10,Mazda,Mazda2,21.5 (75bhp) SE 5d,2018,12700,110,Petrol,1496,75.0,bhp
57_10,Mazda,Mazda2,21.5 (75bhp) SE-L 5d,2018,13600,110,Petrol,1496,75.0,bhp
57_10,Mazda,Mazda2,2Red Edition SkyActiv-G 90ps 5d,2018,14800,105,Petrol,1496,88.7688,bhp
57_10,Mazda,Mazda2,2SkyActiv-G 115ps GT Sport 5d,2018,16780,117,Petrol,1496,113.4268,bhp
57_10,Mazda,Mazda2,2SkyActiv-G 115ps GT Sport Nav+ 5d,2018,16875,127,Petrol,1496,113.4268,bhp
57_10,Mazda,Mazda2,2SkyActiv-G 75ps SE+ 5d,2018,13075,111,Petrol,1496,73.974,bhp
57_10,Mazda,Mazda2,2SkyActiv-G 75ps SE-L+ 5d,2018,13875,111,Petrol,1496,73.974,bhp
57_10,Mazda,Mazda2,2SkyActiv-G 90ps Black+ Edition 5d,2018,15575,111,Petrol,1496,88.7688,bhp
57_10,Mazda,Mazda2,2SkyActiv-G 90ps GT 5d,2018,16200,105,Petrol,1496,88.7688,bhp
57_10,Mazda,Mazda2,2SkyActiv-G 90ps GT Sport Nav+ 5d,2018,16275,111,Petrol,1496,88.7688,bhp
57_10,Mazda,Mazda2,2SkyActiv-G 90ps SE-L Nav+ 5d,2018,14675,111,Petrol,1496,88.7688,bhp
57_10,Mazda,Mazda2,2SkyActiv-G 90ps SE-L Nav+ auto 5d,2018,15975,118,Petrol,1496,88.7688,bhp
57_10,Mazda,Mazda2,2SkyActiv-G 90ps Sport Black+ 5d,2018,15775,111,Petrol,1496,88.7688,bhp
57_10,Mazda,Mazda2,2SkyActiv-G 90ps Sport Nav+ 5d,2018,15475,111,Petrol,1496,88.7688,bhp
57_10,Mazda,Mazda2,2SkyActiv-G 90ps Sport Nav+ auto 5d,2018,16775,118,Petrol,1496,88.7688,bhp
57_10,Mazda,Mazda2,2SkyActiv-G 90ps Tech Edition 5d,2018,14900,105,Petrol,1496,88.7688,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d S (90ps) 5d,2006,12752,125,Diesel,1560,88.7688,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d S (90ps) 5d,2007,12752,125,Diesel,1560,88.7688,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d S (90ps) 5d,2007,12755,125,Diesel,1560,88.7688,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d S (90ps) 5d,2008,12755,125,Diesel,1560,88.7688,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d (150bhp) Sport (Leather) 5d,2009,20290,144,Diesel,2184,150.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d (150bhp) Sport Nav (Leather) 5d,2009,20990,144,Diesel,2184,150.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d (185bhp) Sport (Leather) 5d,2009,21415,149,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d Sport (150bhp) 5d,2009,18260,139,Diesel,2184,150.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d Sport (185bhp) 5d,2009,19720,149,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d Sport Nav (150bhp) 5d,2009,18955,144,Diesel,2184,150.0,bhp
57_11,Mazda,Mazda3,3 Saloon 2.2d (185bhp) Sport (Leather) 4d,2009,21415,149,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Saloon 2.2d Sport (185bhp) 4d,2009,19720,149,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) TS 5d,2010,16450,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) TS2 5d,2010,17650,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) TS2 Nav 5d,2010,18350,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d (150bhp) Sport (Leather) 5d,2010,20290,144,Diesel,2184,150.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d (150bhp) Sport Nav (Leather) 5d,2010,20990,144,Diesel,2184,150.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d (185bhp) Sport (Leather) 5d,2010,21415,149,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d Sport (150bhp) 5d,2010,18690,139,Diesel,2184,150.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d Sport (150bhp) 5d,2010,19040,139,Diesel,2184,150.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d Sport (185bhp) 5d,2010,19815,149,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d Sport (185bhp) 5d,2010,20165,149,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d Sport Nav (150bhp) 5d,2010,19390,144,Diesel,2184,150.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d Sport Nav (150bhp) 5d,2010,19740,144,Diesel,2184,150.0,bhp
57_11,Mazda,Mazda3,3 Saloon 1.6d (115bhp) TS 4d,2010,16450,117,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Saloon 2.2d (185bhp) Sport (Leather) 4d,2010,21415,149,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Saloon 2.2d Sport (185bhp) 4d,2010,19815,149,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Saloon 2.2d Sport (185bhp) 4d,2010,20165,149,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) Sport 5d,2011,19040,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) Sport Nav 5d,2011,19890,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) TS 5d,2011,16450,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) TS 5d,2011,16970,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) TS2 5d,2011,17650,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) TS2 5d,2011,18170,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) TS2 Nav 5d,2011,18350,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) TS2 Nav 5d,2011,18920,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) Tamura 5d,2011,17340,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d (150bhp) Sport (Leather) 5d,2011,20290,144,Diesel,2184,150.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d (150bhp) Sport (Leather) 5d,2011,20760,144,Diesel,2184,150.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d (150bhp) Sport Nav (Leather) 5d,2011,20990,144,Diesel,2184,150.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d (150bhp) Sport Nav (Leather) 5d,2011,21510,144,Diesel,2184,150.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d (185bhp) Sport (Leather) 5d,2011,21415,149,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d (185bhp) Sport (Leather) 5d,2011,21910,149,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d (185bhp) Sport Nav (Leather) 5d,2011,22210,144,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d (185bhp) Sport Nav 5d,2011,21010,142,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d Sport (150bhp) 5d,2011,19040,139,Diesel,2184,150.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d Sport (150bhp) 5d,2011,19560,139,Diesel,2184,150.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d Sport (185bhp) 5d,2011,20165,149,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d Sport (185bhp) 5d,2011,20710,149,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d Sport Nav (150bhp) 5d,2011,19740,144,Diesel,2184,150.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d Sport Nav (150bhp) 5d,2011,20310,144,Diesel,2184,150.0,bhp
57_11,Mazda,Mazda3,3 Saloon 1.6d (115bhp) TS 4d,2011,16450,117,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Saloon 2.2d (185bhp) Sport (Leather) 4d,2011,21415,149,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Saloon 2.2d Sport (185bhp) 4d,2011,20165,149,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) Sport 5d,2012,19040,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) Sport 5d,2012,19440,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) Sport Nav 5d,2012,19890,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) Sport Nav 5d,2012,20440,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) TS 5d,2012,16970,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) TS 5d,2012,17140,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) TS 5d,2012,17440,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) TS2 5d,2012,18170,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) TS2 5d,2012,18240,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) TS2 5d,2012,18440,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) TS2 Nav 5d,2012,18920,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) TS2 Nav 5d,2012,19090,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) TS2 Nav 5d,2012,19440,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) Tamura 5d,2012,17340,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) Tamura 5d,2012,17940,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d (150bhp) Sport (Leather) 5d,2012,20760,144,Diesel,2184,150.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d (150bhp) Sport Nav (Leather) 5d,2012,21510,144,Diesel,2184,150.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d (185bhp) Sport (Leather) 5d,2012,21910,149,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d (185bhp) Sport Nav (Leather) 5d,2012,22210,144,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d (185bhp) Sport Nav (Leather) 5d,2012,22305,144,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d (185bhp) Sport Nav 5d,2012,21010,142,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d (185bhp) Sport Nav 5d,2012,21305,142,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d Sport (150bhp) 5d,2012,19560,139,Diesel,2184,150.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d Sport (150bhp) 5d,2012,19925,139,Diesel,2184,150.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d Sport (150bhp) 5d,2012,20320,139,Diesel,2184,150.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d Sport (185bhp) 5d,2012,20710,149,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d Sport Nav (150bhp) 5d,2012,20310,144,Diesel,2184,150.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) Sport 5d,2013,19440,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) Sport Nav 5d,2013,20440,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) TS 5d,2013,17440,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) TS2 5d,2013,18440,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) TS2 Nav 5d,2013,19440,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 1.6d (115bhp) Tamura 5d,2013,17440,115,Diesel,1560,115.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d (150bhp) Sport (Leather) 5d,2013,20760,144,Diesel,2184,150.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d (150bhp) Sport Nav (Leather) 5d,2013,21510,144,Diesel,2184,150.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d (185bhp) Sport (Leather) 5d,2013,21910,149,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d (185bhp) Sport Nav (Leather) 5d,2013,22305,144,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d (185bhp) Sport Nav 5d,2013,20800,142,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d (185bhp) Sport Nav 5d,2013,20805,142,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d Sport (150bhp) 5d,2013,20320,139,Diesel,2184,150.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d Sport (185bhp) 5d,2013,20710,149,Diesel,2184,185.0,bhp
57_11,Mazda,Mazda3,3 Hatchback 2.2d Sport Nav (150bhp) 5d,2013,20310,144,Diesel,2184,150.0,bhp
57_11,Mazda,Mazda3,3 Hatchback2.0 (165bhp) Sport Nav 5d,2013,21440,135,Petrol,1998,165.0,bhp
57_11,Mazda,Mazda3,3 Hatchback2.0 (165bhp) Sport Nav 5d,2014,21440,135,Petrol,1998,165.0,bhp
57_11,Mazda,Mazda3,3 Hatchback2.0 (165bhp) Sport Nav 5d,2014,21735,135,Petrol,1998,165.0,bhp
57_11,Mazda,Mazda3,3 Hatchback2.0 (165bhp) Sport Nav 5d,2015,21735,135,Petrol,1998,165.0,bhp
57_11,Mazda,Mazda3,3 FastbackSkyActiv-D 105ps SE-L Nav 4d,2016,21140,99,Diesel,1499,103.5636,bhp
57_11,Mazda,Mazda3,3 FastbackSkyActiv-D 105ps Sport Nav 4d,2016,22090,99,Diesel,1499,103.5636,bhp
57_11,Mazda,Mazda3,3 FastbackSkyActiv-D 150ps SE-L Nav 4d,2016,21990,104,Diesel,2191,147.948,bhp
57_11,Mazda,Mazda3,3 FastbackSkyActiv-D 150ps Sport Nav (Leather) 4d,2016,23940,104,Diesel,2191,147.948,bhp
57_11,Mazda,Mazda3,3 FastbackSkyActiv-G 120ps SE-L Nav 4d,2016,19640,119,Petrol,1998,118.3584,bhp
57_11,Mazda,Mazda3,3 FastbackSkyActiv-G 120ps Sport Nav (Leather) 4d,2016,21590,119,Petrol,1998,118.3584,bhp
57_11,Mazda,Mazda3,3 FastbackSkyActiv-G 120ps Sport Nav 4d,2016,20590,119,Petrol,1998,118.3584,bhp
57_11,Mazda,Mazda3,3 Hatchback2.0 (165bhp) Sport Nav 5d,2016,21985,135,Petrol,1998,165.0,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 105ps SE 5d,2016,19040,99,Diesel,1499,103.5636,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 105ps SE Nav 5d,2016,19640,99,Diesel,1499,103.5636,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 105ps SE-L Nav 5d,2016,21140,99,Diesel,1499,103.5636,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 105ps Sport Nav 5d,2016,22090,99,Diesel,1499,103.5636,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 150ps SE-L Nav 5d,2016,21990,107,Diesel,2191,147.948,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 150ps SE-L Nav auto 5d,2016,23190,127,Diesel,2191,147.948,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 150ps Sport Nav (Leather) 5d,2016,23940,107,Diesel,2191,147.948,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 150ps Sport Nav (Leather) auto 5d,2016,25140,127,Diesel,2191,147.948,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 150ps Sport Nav 4d,2016,22940,104,Diesel,2191,147.948,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 150ps Sport Nav 5d,2016,22940,107,Diesel,2191,147.948,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 150ps Sport Nav auto 5d,2016,24140,127,Diesel,2191,147.948,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-G 120ps SE 5d,2016,17540,119,Petrol,1998,118.3584,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-G 120ps SE Nav 5d,2016,18140,119,Petrol,1998,118.3584,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-G 120ps SE Nav auto 5d,2016,19340,129,Petrol,1998,118.3584,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-G 120ps SE-L Nav 5d,2016,19640,119,Petrol,1998,118.3584,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-G 120ps SE-L Nav auto 5d,2016,20840,129,Petrol,1998,118.3584,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-G 120ps Sport Nav (Leather) 5d,2016,21590,119,Petrol,1998,118.3584,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-G 120ps Sport Nav (Leather) auto 5d,2016,22790,129,Petrol,1998,118.3584,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-G 120ps Sport Nav 5d,2016,20590,119,Petrol,1998,118.3584,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-G 120ps Sport Nav auto 5d,2016,21790,129,Petrol,1998,118.3584,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-G 165ps Sport Nav 5d,2016,22185,135,Petrol,1998,162.7428,bhp
57_11,Mazda,Mazda3,3 FastbackSkyActiv-D 105ps SE-L Nav 4d,2017,21340,99,Diesel,1499,103.5636,bhp
57_11,Mazda,Mazda3,3 FastbackSkyActiv-D 105ps SE-L Nav 4d,2017,21420,99,Diesel,1499,103.5636,bhp
57_11,Mazda,Mazda3,3 FastbackSkyActiv-D 105ps Sport Nav 4d,2017,22290,99,Diesel,1499,103.5636,bhp
57_11,Mazda,Mazda3,3 FastbackSkyActiv-D 105ps Sport Nav 4d,2017,22370,99,Diesel,1499,103.5636,bhp
57_11,Mazda,Mazda3,3 FastbackSkyActiv-D 150ps SE-L Nav 4d,2017,22190,104,Diesel,2191,147.948,bhp
57_11,Mazda,Mazda3,3 FastbackSkyActiv-D 150ps SE-L Nav 4d,2017,22350,104,Diesel,2191,147.948,bhp
57_11,Mazda,Mazda3,3 FastbackSkyActiv-D 150ps Sport Nav (Leather) 4d,2017,24140,104,Diesel,2191,147.948,bhp
57_11,Mazda,Mazda3,3 FastbackSkyActiv-D 150ps Sport Nav (Leather) 4d,2017,24300,104,Diesel,2191,147.948,bhp
57_11,Mazda,Mazda3,3 FastbackSkyActiv-G 120ps SE-L Nav 4d,2017,19840,119,Petrol,1998,118.3584,bhp
57_11,Mazda,Mazda3,3 FastbackSkyActiv-G 120ps SE-L Nav 4d,2017,19880,119,Petrol,1998,118.3584,bhp
57_11,Mazda,Mazda3,3 FastbackSkyActiv-G 120ps Sport Nav (Leather) 4d,2017,21790,119,Petrol,1998,118.3584,bhp
57_11,Mazda,Mazda3,3 FastbackSkyActiv-G 120ps Sport Nav (Leather) 4d,2017,21830,119,Petrol,1998,118.3584,bhp
57_11,Mazda,Mazda3,3 FastbackSkyActiv-G 120ps Sport Nav 4d,2017,20790,119,Petrol,1998,118.3584,bhp
57_11,Mazda,Mazda3,3 FastbackSkyActiv-G 120ps Sport Nav 4d,2017,20830,119,Petrol,1998,118.3584,bhp
57_11,Mazda,Mazda3,3 Hatchback2.0 (165bhp) Sport Nav 5d,2017,21985,135,Petrol,1998,165.0,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 105ps SE 5d,2017,19240,99,Diesel,1499,103.5636,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 105ps SE 5d,2017,19320,99,Diesel,1499,103.5636,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 105ps SE Nav 5d,2017,19840,99,Diesel,1499,103.5636,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 105ps SE Nav 5d,2017,19920,99,Diesel,1499,103.5636,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 105ps SE-L Nav 5d,2017,21340,99,Diesel,1499,103.5636,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 105ps SE-L Nav 5d,2017,21420,99,Diesel,1499,103.5636,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 105ps Sport Nav 5d,2017,22290,99,Diesel,1499,103.5636,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 105ps Sport Nav 5d,2017,22370,99,Diesel,1499,103.5636,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 150ps SE-L Nav 5d,2017,22190,107,Diesel,2191,147.948,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 150ps SE-L Nav 5d,2017,22350,107,Diesel,2191,147.948,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 150ps SE-L Nav auto 5d,2017,23390,127,Diesel,2191,147.948,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 150ps SE-L Nav auto 5d,2017,23530,127,Diesel,2191,147.948,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 150ps Sport Nav (Leather) 5d,2017,24140,107,Diesel,2191,147.948,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 150ps Sport Nav (Leather) 5d,2017,24300,107,Diesel,2191,147.948,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 150ps Sport Nav (Leather) auto 5d,2017,25340,127,Diesel,2191,147.948,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 150ps Sport Nav (Leather) auto 5d,2017,25480,127,Diesel,2191,147.948,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 150ps Sport Nav 4d,2017,23140,104,Diesel,2191,147.948,bhp
57_11,Mazda,Mazda3,3 HatchbackSkyActiv-D 150ps Sport Nav 4d,2017,23300,104,Diesel,2191,147.948,bhp
